time_period_value,cardholder_location,merchant_location,cardholder_index_spend,merchant_index_spend
2019Q1,LL56,CF10,0.4896099581428199,0.002728077840641971
2019Q1,LL56,CF5,0.06561957883541693,0.0008782000689358874
2019Q1,LL56,CH2,0.08587144969963757,0.0042908023244954425
2019Q1,LL56,CH4,0.13688216068891118,0.002092150594599352
2019Q1,LL56,CH65,0.5114384143226434,0.003860290811989478
2019Q1,LL56,CH8,0.10303648375708603,0.004311549557761841
2019Q1,LL56,L1,0.3084198880265668,0.0017677965103356965
2019Q1,LL56,L3,0.0902587379947201,0.0007262367713764845
2019Q1,LL56,LL14,0.046493840339484,0.002024265170653459
2019Q1,LL56,LL18,0.1189164927970226,0.0018732894009147907
2019Q1,LL56,LL22,0.03971544907063989,0.004638544070327052
2019Q1,LL56,LL24,0.4653934842833946,0.11982439947445432
2019Q1,LL56,LL28,0.17819579213427175,0.02163199028455037
2019Q1,LL56,LL29,0.12358145756647745,0.008436299948574479
2019Q1,LL56,LL30,2.5373135213423192,0.039084533951936985
2019Q1,LL56,LL32,0.13379069594089946,0.03763059746622177
2019Q1,LL56,LL48,0.10332958670225678,0.07988998744877274
2019Q1,LL56,LL52,0.049801275678674206,N/A
2019Q1,LL56,LL53,2.8450608152420735,0.17294972738351344
2019Q1,LL56,LL54,2.9713743007869575,0.9654961153321924
2019Q1,LL56,LL55,18.689761748815123,0.6123414342834829
2019Q1,LL56,LL57,35.497796419045564,0.5180511467291923
2019Q1,LL56,LL58,0.09325301597670156,0.05518311391237049
2019Q1,LL56,LL59,1.211858809161843,0.3024035025346341
2019Q1,LL56,LL60,1.0954059237513347,0.4129406709417955
2019Q1,LL56,LL61,0.26755979482268105,0.12825679222029182
2019Q1,LL56,LL65,0.8808993046516437,0.030505451413884083
2019Q1,LL56,LL77,1.1900966868064529,0.1448286413525439
2019Q1,LL56,M1,0.06518763765306,0.00029075293880979664
2019Q1,LL56,M90,0.12059952076113475,0.0033463670077176037
2019Q1,LL56,NW1,0.036281516670902285,0.00023089158067478486
2019Q1,LL56,SY23,0.07822300547776022,0.0016522560468979705
2019Q1,LL56,UNKNOWN,29.368973233053524,0.0012752677670462528
2019Q2,LL56,CF10,0.3486629223985141,0.001942729261587847
2019Q2,LL56,CF11,0.13662145333241718,0.0008878752478282676
2019Q2,LL56,CH1,1.1142462725374962,0.005357061887324444
2019Q2,LL56,CH2,0.16275698015917114,0.008132598567248569
2019Q2,LL56,CH3,0.12419234581009653,0.003275282983029873
2019Q2,LL56,CH4,0.23539714585496804,0.003597885043520927
2019Q2,LL56,CH7,0.30176953646534993,0.0057117175332470314
2019Q2,LL56,CH8,0.2258404471953209,0.009450266980435051
2019Q2,LL56,L1,1.8075967158097608,0.010360755873264271
2019Q2,LL56,L2,0.2275820957484673,0.007060846266329387
2019Q2,LL56,L24,0.07104198332107625,0.0012407556426679545
2019Q2,LL56,L3,0.12803507968599334,0.0010301914801814094
2019Q2,LL56,LL11,0.12965640176691168,0.002344369409278977
2019Q2,LL56,LL13,0.06158864201577886,0.0007190278473786952
2019Q2,LL56,LL15,0.1009755072584115,0.008454258444955091
2019Q2,LL56,LL18,0.2825142156147099,0.0044504414254979
2019Q2,LL56,LL22,0.11195144123151707,0.013075307117020957
2019Q2,LL56,LL24,0.3100890321669604,0.07983831600099288
2019Q2,LL56,LL28,0.3066952085912988,0.03723111355831588
2019Q2,LL56,LL29,0.10589346614896114,0.007228827533016436
2019Q2,LL56,LL30,3.831295147799773,0.05901690272980226
2019Q2,LL56,LL32,0.3137451057461958,0.08824541720410536
2019Q2,LL56,LL41,0.06638318913994079,0.025150222050709662
2019Q2,LL56,LL42,0.1155967162811936,0.07155068917166628
2019Q2,LL56,LL48,0.2037111748349275,0.1575007093334446
2019Q2,LL56,LL49,2.6712168305200468,0.2694357403959333
2019Q2,LL56,LL52,0.2336277296543845,N/A
2019Q2,LL56,LL53,4.134568765167973,0.25133822692058994
2019Q2,LL56,LL55,28.932588178106627,0.9479319629977808
2019Q2,LL56,LL57,58.24915664085777,0.8500821301013046
2019Q2,LL56,LL58,0.19651318356036526,0.1162880286510362
2019Q2,LL56,LL59,1.7506915503283949,0.4368621597455353
2019Q2,LL56,LL61,0.5747717901857283,0.27552116384597786
2019Q2,LL56,LL65,1.3629425788678178,0.04719855992621996
2019Q2,LL56,LL77,1.6017582306517253,0.19492573241511035
2019Q2,LL56,M1,0.0740300907147383,0.00033019245996032204
2019Q2,LL56,M90,0.33570005898656663,0.009314925920033395
2019Q2,LL56,NW1,0.041913721159420686,0.00026673431042705496
2019Q2,LL56,ST5,0.04006408731068512,0.00035005983515436635
2019Q2,LL56,SY11,0.06448573323172999,0.0012671203776256374
2019Q2,LL56,SY23,0.1841612083920369,0.00388992302598615
2019Q2,LL56,UNKNOWN,52.845637240749944,0.002294678035468406
2019Q2,LL56,YO1,0.2102782234538327,0.0019387260605346027
2019Q3,LL56,BS1,0.08152581287571088,0.00035255182694146414
2019Q3,LL56,CF10,0.5129208981663755,0.002857965025053048
2019Q3,LL56,CF11,0.14017262691022309,0.0009109536080972363
2019Q3,LL56,CF24,0.06911984505958793,0.0011355024162124322
2019Q3,LL56,CH1,1.4278278576932284,0.006864696240526221
2019Q3,LL56,CH2,0.1289992341108972,0.006445800269091132
2019Q3,LL56,CH3,0.19635583355822087,0.005178426384306229
2019Q3,LL56,CH4,0.5219700659367532,0.007977956939871035
2019Q3,LL56,CH65,1.1064003694893985,0.008351009742547988
2019Q3,LL56,CH7,0.18272346131362024,0.003458482953399198
