time_period_value,cardholder_location,merchant_location,cardholder_index_spend,merchant_index_spend
2019Q1,CM1,AB21,0.0006696787252382032,0.0027510805022680183
2019Q1,CM1,AL1,0.007627919938058689,0.005763242686965714
2019Q1,CM1,AL10,0.011640109125791298,0.013610851054337002
2019Q1,CM1,AL2,0.01975201561791308,0.03285797480151812
2019Q1,CM1,AL3,0.004654687182879047,0.012199908187647707
2019Q1,CM1,AL5,0.0038147820705066006,0.006490634961715416
2019Q1,CM1,AL7,0.004609291766931838,0.01950631042270324
2019Q1,CM1,AL8,0.004431358178448323,0.006884274652229964
2019Q1,CM1,B1,0.008725579554221942,0.014474784052913171
2019Q1,CM1,B10,0.0011082698633540816,0.0040708368107325275
2019Q1,CM1,B14,0.0006684969543646483,0.0009281804610821783
2019Q1,CM1,B15,0.0020486768813210293,0.008743379500205978
2019Q1,CM1,B16,0.001068449323049512,0.006250786430289796
2019Q1,CM1,B2,0.011888049793197365,0.009721462452039843
2019Q1,CM1,B23,0.0014975092221634582,0.005257036391017768
2019Q1,CM1,B24,0.0005496776002300455,0.0006451483312523793
2019Q1,CM1,B26,0.0014635718455554994,0.0029808199256524783
2019Q1,CM1,B27,0.000313657404244187,0.001151149696451282
2019Q1,CM1,B29,0.002649864277235373,0.0026662365822461486
2019Q1,CM1,B3,0.004221311251009509,0.012934005832576758
2019Q1,CM1,B30,0.0009804844649831598,0.0026732104879515217
2019Q1,CM1,B37,0.004759428049215648,0.008547642507030731
2019Q1,CM1,B4,0.005931385086385878,0.003861613112499506
2019Q1,CM1,B40,0.009618998334629496,0.031531655172272605
2019Q1,CM1,B48,0.0009636570753705836,0.010402975263128158
2019Q1,CM1,B5,0.010947283105834114,0.005776366020154622
2019Q1,CM1,B78,0.0028250489639043154,0.0015722557010364325
2019Q1,CM1,B91,0.0010194829038104737,0.001051641295958428
2019Q1,CM1,BA1,0.01770426360075396,0.0065887539851590855
2019Q1,CM1,BA11,0.0060689072491280464,0.006661973745209132
2019Q1,CM1,BA12,0.005839284030262081,0.009822398161475515
2019Q1,CM1,BA14,0.0022630655321865998,0.0016291563223944908
2019Q1,CM1,BA2,0.0032414433621342914,0.002710300469546238
2019Q1,CM1,BA20,0.0016447424586057086,0.0011562336996869954
2019Q1,CM1,BA22,0.0017196564557206279,0.0047239015734933856
2019Q1,CM1,BA3,0.0020253754425750654,0.004911380928777488
2019Q1,CM1,BA5,0.004528777203503115,0.008359649390838655
2019Q1,CM1,BA6,0.0019148284845553472,0.004810047603595679
2019Q1,CM1,BA9,0.0009735993651111437,N/A
2019Q1,CM1,BB1,0.0015699569148466105,0.0009745035956663099
2019Q1,CM1,BB2,0.0005521439046618123,0.0005096136611152468
2019Q1,CM1,BB8,0.0015470922175104384,0.002584328421653663
2019Q1,CM1,BD1,0.001996242221474819,0.0013341059356642006
2019Q1,CM1,BH1,0.005174460841873918,0.0053269346652208656
2019Q1,CM1,BH15,0.0032995299696366343,0.002195456830114743
2019Q1,CM1,BH2,0.005691048857644425,0.011360413520817129
2019Q1,CM1,BH20,0.002636839106955105,0.009699285053222845
2019Q1,CM1,BH21,0.001626245175367457,0.002469123519514075
2019Q1,CM1,BH22,0.0026303907484928803,0.003742477995078681
2019Q1,CM1,BH24,0.002908646407872747,0.004974142868288526
2019Q1,CM1,BH8,0.003465877065425078,0.002308339318854723
2019Q1,CM1,BH9,0.00040963775171378174,0.001161380710966775
2019Q1,CM1,BL1,0.002148947570875052,0.0011720097406360476
2019Q1,CM1,BL6,0.001974379460314052,0.0014750382127878725
2019Q1,CM1,BN1,0.03693463014067717,0.008765295008034833
2019Q1,CM1,BN11,0.0030348903659738143,0.0029980697201742825
2019Q1,CM1,BN2,0.015934921387001692,0.009886372568328573
2019Q1,CM1,BN21,0.004912647212039166,0.00507001507261449
2019Q1,CM1,BN22,0.0016446140052498875,0.002859019957327716
2019Q1,CM1,BN23,0.001954263664792453,0.001422819382023861
2019Q1,CM1,BN26,0.0012958888348665151,0.00615873041609927
2019Q1,CM1,BN27,0.0006869428562605714,0.0013434276345810675
2019Q1,CM1,BN3,0.004849627995673289,0.002680904406841025
2019Q1,CM1,BN7,0.0022117098805292867,0.002850677913393357
2019Q1,CM1,BR1,0.008103351498624086,0.003799056231103722
2019Q1,CM1,BR2,0.0054271029021030395,0.01039738077315302
2019Q1,CM1,BR3,0.002341319316552869,0.002215106423707128
2019Q1,CM1,BR4,0.0012502622028788275,0.002948341746575077
2019Q1,CM1,BS1,0.018774485580113805,0.004875139070741609
2019Q1,CM1,BS15,0.0006888182752555609,0.0014114709508220606
2019Q1,CM1,BS16,0.00251249625852019,0.0023506049305151
2019Q1,CM1,BS20,0.0009841839216308099,0.0015732786782888654
2019Q1,CM1,BS3,0.006459225616126319,0.004501573784378068
2019Q1,CM1,BS30,0.002565675947830164,0.0038128052611349048
2019Q1,CM1,BS32,0.0026516112428745416,0.010593450064888052
2019Q1,CM1,BS34,0.03208078887493295,0.012918530535900865
2019Q1,CM1,BS5,0.011773751997187668,0.008850259959230427
2019Q1,CM1,BS8,0.006345749921593878,0.006474969036151892
2019Q1,CM1,BT1,0.0050949225239494385,0.0025356309119354296
2019Q1,CM1,BT2,0.0011827214283880447,0.00574491058377311
2019Q1,CM1,BT29,0.0019903847484493728,0.016218024604077313
2019Q1,CM1,CA10,0.0015616331373893974,0.006469148897524358
2019Q1,CM1,CB1,0.06411641354995917,0.02774660664909032
2019Q1,CM1,CB10,0.034578461616191374,0.12484870632548267
2019Q1,CM1,CB11,0.023505268530981324,0.25457255586901745
2019Q1,CM1,CB2,0.1071745436159884,0.05987830762403109
2019Q1,CM1,CB21,0.0017588347292460914,0.03517289549608304
2019Q1,CM1,CB22,0.01946967514181809,0.04432145536732187
2019Q1,CM1,CB23,0.017602168873547274,0.03871315973947602
2019Q1,CM1,CB24,0.00442824960723745,0.01982126163977049
2019Q1,CM1,CB25,0.0053403711962525715,0.060374092248808464
2019Q1,CM1,CB3,0.003212078924993567,0.02091069432956288
2019Q1,CM1,CB4,0.009026263169528188,0.01831133183812193
2019Q1,CM1,CB5,0.013116218018874944,0.01688136173351793
2019Q1,CM1,CB6,0.005497932082502846,0.01357620808525682
2019Q1,CM1,CB7,0.006356488622140529,0.0065611225697164354
2019Q1,CM1,CB8,0.042255656261543074,0.040903713325413
2019Q1,CM1,CF10,0.009552742093696926,0.0031961393018239428
2019Q1,CM1,CF11,0.004000088881614253,0.0015609673547345606
2019Q1,CM1,CF14,0.002149641218996486,0.001579702719235286
2019Q1,CM1,CF23,0.0009064182600166603,0.0007096653984207272
2019Q1,CM1,CF24,0.0015110225151958475,0.0014905528302448425
2019Q1,CM1,CF32,0.0020671998552304455,0.002457913244527634
2019Q1,CM1,CH1,0.008254027285002345,0.002382881825942356
2019Q1,CM1,CH2,0.0009452882454881533,0.002836253867417763
2019Q1,CM1,CH3,0.0008497189487571863,0.0013456138010050555
2019Q1,CM1,CH65,0.002865897131055454,0.001298908046078895
2019Q1,CM1,CH8,0.002100238058347656,0.005277181217759436
2019Q1,CM1,CM0,0.023432332715546057,0.18075517321327536
2019Q1,CM1,CM1,39.04130646105329,15.252412617240946
2019Q1,CM1,CM11,0.04571529049387524,0.3340216402127132
2019Q1,CM1,CM12,0.1851958017175511,0.39402403652996015
2019Q1,CM1,CM13,0.1112720772133286,0.3969514455253277
2019Q1,CM1,CM14,0.2939373221305311,0.3429494257782994
2019Q1,CM1,CM15,0.2387055647706428,0.8257276269776265
2019Q1,CM1,CM16,0.11221256130330903,0.20038808894307367
2019Q1,CM1,CM17,0.08930570557575633,0.4500758430424043
2019Q1,CM1,CM19,0.006222254865307383,0.10108691503865977
2019Q1,CM1,CM2,25.303292991792226,9.61883330826342
2019Q1,CM1,CM20,0.2149486561156078,0.11276507004819555
2019Q1,CM1,CM21,0.02332057829598162,0.2355552214414222
2019Q1,CM1,CM22,0.08001115472725999,N/A
2019Q1,CM1,CM23,0.3092613450479184,0.22190045005986872
2019Q1,CM1,CM24,0.1922544163826103,0.3465130807366021
2019Q1,CM1,CM3,2.1874969624610863,4.60177874395138
2019Q1,CM1,CM4,0.6177577246712503,4.378005277611485
2019Q1,CM1,CM5,0.3085867080231455,1.8296374771805308
2019Q1,CM1,CM6,0.8298629373024002,N/A
2019Q1,CM1,CM7,0.7988867959061872,0.9432259614527486
2019Q1,CM1,CM77,2.0155265641148583,2.1062812085774736
2019Q1,CM1,CM8,0.7259431705068804,0.9349276134272893
2019Q1,CM1,CM9,0.4976167396492745,0.5213256173451063
2019Q1,CM1,CO1,0.5698146933180394,0.31342048764477365
2019Q1,CM1,CO10,0.1778279741343592,0.15189597804035926
2019Q1,CM1,CO11,0.02728082094662013,0.17620888265602955
2019Q1,CM1,CO12,0.025048404385132467,0.07662805702937595
2019Q1,CM1,CO14,0.004847675504664807,0.303673807074386
2019Q1,CM1,CO15,0.10707648232415448,0.08860098406239589
2019Q1,CM1,CO16,0.07281722729717878,0.5010537063008154
2019Q1,CM1,CO2,0.1349180278596053,0.2413296192574415
2019Q1,CM1,CO3,0.4640813192823512,0.3479643627981723
2019Q1,CM1,CO4,0.5745720404228907,0.3659779899773337
2019Q1,CM1,CO5,0.2720535460007518,0.5219087099920239
2019Q1,CM1,CO6,0.24110525329208085,0.8474054623009759
2019Q1,CM1,CO7,0.15062561249747464,N/A
2019Q1,CM1,CO8,0.0006835259969957278,N/A
2019Q1,CM1,CO9,0.2042159928766797,0.6267499266859774
2019Q1,CM1,CR0,0.016546076763327762,0.002986323763498042
2019Q1,CM1,CR3,0.0023021924243697344,0.004188397092533757
2019Q1,CM1,CR7,0.0009775557284704363,0.003838422985101861
2019Q1,CM1,CR8,0.0010871007503147493,0.007042690576692436
2019Q1,CM1,CR9,0.0009610880082541598,N/A
2019Q1,CM1,CT1,0.01980054529574232,0.007624068770847482
2019Q1,CM1,CT10,0.0064534965964566935,0.003747261445069217
2019Q1,CM1,CT11,0.002045927979506456,0.004710720959336346
2019Q1,CM1,CT13,0.002614102862974753,0.02161898351441653
2019Q1,CM1,CT14,0.002798587572605149,0.006359582148517879
2019Q1,CM1,CT15,0.0016603623866735654,0.02894937526097898
2019Q1,CM1,CT16,0.009565047925184596,0.010857397914084237
2019Q1,CM1,CT19,0.0041792042409713225,0.004231328371704538
2019Q1,CM1,CT20,0.004962615567453609,0.009156177515887546
2019Q1,CM1,CT5,0.004269558331455949,0.0044611650892091405
2019Q1,CM1,CT9,0.0047264155367696,0.008530046576727743
2019Q1,CM1,CV1,0.013409143051489592,0.006911790813269728
2019Q1,CM1,CV21,0.003071448191040525,0.0022387879669086173
2019Q1,CM1,CV23,0.001629071149195523,0.010896047331889373
2019Q1,CM1,CV3,0.0061506035834303216,0.004247352488957154
