time_period_value,cardholder_location,merchant_location,cardholder_index_spend,merchant_index_spend
2022Q4,AL1,GU17,0.00034742328064517715,0.012994492132844673
2019Q1,AL10,GU17,0.0007194241704652302,0.020983901117647308
2019Q4,AL10,GU17,0.0008219133506286309,0.023973268045348387
2020Q1,AL10,GU17,0.0005805909591766727,0.016934464780749416
2019Q2,AL5,GU17,0.0011014253142455415,0.026686095127172037
2021Q1,B11,GU17,0.0077358785334182565,0.08315927646575624
2022Q1,B47,GU17,0.02203162541908605,0.05370058132132352
2020Q1,B77,GU17,0.00043591416565077833,0.0205532479201611
2021Q1,B98,GU17,0.010001868019263891,0.5444615867141962
2020Q1,BA12,GU17,0.001419806140134292,0.02147216678302465
2021Q4,BA12,GU17,0.0013093302129438048,0.01980140521418184
2022Q1,BA12,GU17,0.0016053771264538295,0.02427861412517138
2020Q1,BA14,GU17,0.0003653120019892645,0.014709183208454468
2022Q4,BA14,GU17,0.0003500019861409017,0.014092729802019362
2019Q1,BA20,GU17,0.0005962229247414586,0.023175335365056216
2019Q1,BH15,GU17,0.0006596193130050934,0.02124675800240059
2020Q2,BH15,GU17,0.0005811214176059516,0.018718290817828567
2020Q3,BH15,GU17,0.00036923746582649626,0.011893373840275423
2021Q3,BH15,GU17,0.0006463835528010798,0.020820425740006226
2022Q2,BH15,GU17,0.001054411633414677,0.03396326997767056
2022Q3,BH15,GU17,0.0010771047020077071,0.03469422816403929
2022Q4,BH15,GU17,0.0004865036183096917,0.015670591266387722
2019Q3,BH17,GU17,0.0009213772143541527,0.032328516201259705
2019Q3,BH22,GU17,0.0009272029409284822,0.0194326854196786
2021Q4,BH22,GU17,0.0009356901602588015,0.019610563914292462
2022Q2,BH22,GU17,0.0016052183734218415,0.033642800625026135
2019Q2,BH23,GU17,0.0005662206959208581,0.018964584118063156
2019Q3,BH23,GU17,0.000808220161728911,0.02706993819449669
2019Q4,BH23,GU17,0.0004114528456421943,0.013780902319558613
2022Q4,BH23,GU17,0.0006837479353794825,0.022900955986724703
2019Q1,BH8,GU17,0.0005510792337341448,0.017076335482931325
2019Q2,BH8,GU17,0.00037589218650540055,0.011647800695889476
2019Q1,BN1,GU17,0.00023172704563762027,0.019242564275637863
2019Q2,BN1,GU17,0.00033045386777604354,0.02744081845654585
2019Q3,BN1,GU17,0.0004974066131192257,0.04130453869869796
2020Q1,BN1,GU17,0.0006582713200627968,0.054662709535105415
2020Q4,BN1,GU17,0.0003145226333884571,0.02611789216259575
2021Q1,BN1,GU17,0.00026260953102368186,0.02180703925264185
2021Q2,BN1,GU17,0.0005070503434616296,0.04210535200238469
2021Q3,BN1,GU17,0.0006085783570574237,0.050536216522403116
2022Q1,BN1,GU17,0.0001285599447803923,0.010675590300226636
2023Q3,BN1,GU17,0.00030741992192224413,0.02552808452256029
2019Q2,BN13,GU17,0.000993935497197576,0.03319990477811307
2019Q3,BN17,GU17,0.0010830317462539154,0.026387950605835427
2019Q4,BN17,GU17,0.0015299057425317644,0.037275986881410615
2020Q1,BN17,GU17,0.0009376107487218683,0.022844783830530853
2021Q3,BN17,GU17,0.001453175476354286,0.0354064622983434
2022Q2,BN17,GU17,0.0008467521823776586,0.02063102475181413
2023Q1,BN17,GU17,0.000864841135729206,0.021071760131181286
2023Q2,BN17,GU17,0.0007690465314606358,0.018737735025741827
2019Q1,BN2,GU17,0.0004239640229701485,0.018376936945573616
2019Q2,BN2,GU17,0.0005318407531662914,0.023052908870787564
2019Q3,BN2,GU17,0.0009738645336789019,0.042212655223831934
2019Q4,BN2,GU17,0.0007029349419172353,0.030469073800073444
2020Q1,BN2,GU17,0.0005974839013266118,0.025898244628760808
2020Q3,BN2,GU17,0.0008585279772301691,0.037213333322579006
2020Q4,BN2,GU17,0.000606721459002425,0.02629865128060417
2021Q1,BN2,GU17,0.00029865887910147297,0.012945521535137209
2022Q1,BN2,GU17,0.0004368235007418741,0.018934337572420308
2023Q1,BN2,GU17,0.00017220734767950426,0.007464415371144703
2023Q3,BN2,GU17,0.00029259465508767483,0.012682664650383924
2019Q4,BR1,GU17,0.0009334959458903832,0.03377602945702438
2020Q1,BR1,GU17,0.0002678220389309609,0.009690417099288291
2019Q1,BR2,GU17,0.0005996563769404841,0.020491314517178137
2019Q3,BR2,GU17,0.0011326116773006409,0.03870333577341338
2023Q2,BR2,GU17,0.00048490523571461297,0.016570065921338008
2022Q2,BR3,GU17,0.0006119916582195054,0.02534444478115731
2023Q2,BR3,GU17,0.0003919090728637227,0.016230152360780334
2020Q3,BS16,GU17,0.00025124306580638465,0.012189357894066109
2022Q2,BS16,GU17,0.00019623262022689384,0.00952046031900945
2023Q3,BS16,GU17,0.0006395372498090563,0.031027914738617417
2021Q4,BS20,GU17,0.0005587389703910475,0.012465897739943542
2019Q4,BS6,GU17,0.0005771664963559225,0.01589744035870905
2019Q3,CB1,GU17,0.0002237615885626647,0.012937599820802179
2021Q1,CB11,GU17,0.004701445093956288,0.039032446996241484
2019Q2,CF14,GU17,0.00045749472209154316,0.020252222775429943
2019Q2,CF24,GU17,0.0003269581998075292,0.014959797443780891
2020Q1,CF24,GU17,0.000421080860706245,0.019266329418642952
2022Q3,CF24,GU17,0.000295085559620255,0.013501481850286629
2019Q2,CR0,GU17,0.0008559886895883679,0.07823052983766995
2019Q4,CR0,GU17,0.0014228576055443432,0.13003782143292114
2020Q2,CR0,GU17,0.0005182423284253684,0.04736320985329907
2021Q2,CR0,GU17,0.0008375104287296298,0.07654176437261116
2021Q3,CR0,GU17,0.0004795679982357366,0.04382868494817816
