time_period_value,cardholder_location,merchant_location,cardholder_index_spend,merchant_index_spend
2019Q3,AL10,DA13,0.0005135075810740567,0.005912512884014592
2023Q3,BA14,DA13,0.000599129568794927,0.009522903961377095
2023Q2,BA9,DA13,0.004106836150473487,0.011941297417685976
2023Q3,BB5,DA13,0.0009410129927933948,0.013045167382520512
2023Q2,BH24,DA13,0.008342159123588514,0.054586838827625064
2023Q3,BH24,DA13,0.008099909106542385,0.05300167814672952
2019Q1,BN1,DA13,0.00035456319363205344,0.011622616441487288
2019Q3,BN1,DA13,0.0007211810501921117,0.02364038592215047
2021Q3,BN1,DA13,0.0004907808847185093,0.01608784578417491
2021Q4,BN1,DA13,0.00021015873865780132,0.00688902417147445
2022Q2,BN1,DA13,0.0006694674134729077,0.021945207812362075
2022Q3,BN1,DA13,0.00019786124798736176,0.006485911214962637
2022Q4,BN1,DA13,0.00019989926653993812,0.006552717664031943
2023Q2,BN1,DA13,0.0007621929214054466,0.024984759103634503
2023Q3,BN1,DA13,0.000388168818701132,0.012724212144225843
2019Q2,BN2,DA13,0.0009223269367178,0.01578167324950409
2020Q3,BN2,DA13,0.0006267417054041424,0.01072399863081462
2020Q4,BN2,DA13,0.000865921346233293,0.014816533272524116
2021Q2,BN2,DA13,0.0013003025430572811,0.02224910608493692
2019Q3,BN22,DA13,0.0007228974691397128,0.008238514442674434
2023Q2,BN22,DA13,0.0009825219294159766,0.011197329429539705
2023Q3,BN23,DA13,0.0008481427734092393,0.008575673798402933
2019Q1,BN27,DA13,0.0016164453410417391,0.011543585833652108
2019Q4,BN27,DA13,0.0019695426708708336,0.01406517393256592
2021Q4,BN27,DA13,0.001853860501706984,0.0132390482262025
2022Q2,BN27,DA13,0.0014116727745658805,0.010081235305939296
2022Q3,BN27,DA13,0.0018009556142951609,0.012861236435508423
2023Q3,BN27,DA13,0.0009721521862183004,0.006942469330729896
2019Q2,BN3,DA13,0.0006416307833483932,0.016216910158121572
2019Q3,BN3,DA13,0.0001366382812887419,0.003453466992740132
2020Q3,BN3,DA13,0.0008686788855952276,0.02195544199179397
2023Q1,BN3,DA13,0.00047350990827242813,0.011967735714551704
2019Q1,BR1,DA13,0.022709621081123926,0.32436208291443913
2019Q2,BR1,DA13,0.024152189878510828,0.34496632893846113
2019Q3,BR1,DA13,0.029772889962338605,0.42524692807814135
2019Q4,BR1,DA13,0.026918801890508638,0.3844819171388128
2020Q1,BR1,DA13,0.02235255156726977,0.3192620501642121
2020Q2,BR1,DA13,0.01284029137094048,0.1833982011161072
2020Q3,BR1,DA13,0.021160647957033325,0.3022380612447809
2020Q4,BR1,DA13,0.017532192744400148,0.2504127451671952
2021Q1,BR1,DA13,0.007697594712125035,0.10994493678854812
2021Q2,BR1,DA13,0.02082877632526052,0.2974979304712422
2021Q3,BR1,DA13,0.023670225648969118,0.3380824218567027
2021Q4,BR1,DA13,0.021295872610161814,0.3041694783297889
2022Q1,BR1,DA13,0.014540650822922644,0.20768447747351496
2022Q2,BR1,DA13,0.01872867416891677,0.26750211912188565
2022Q3,BR1,DA13,0.019045419110024636,0.2720261949963067
2022Q4,BR1,DA13,0.016172542096105573,0.2309928211296529
2023Q1,BR1,DA13,0.011640426344564584,0.1662604990918772
2023Q2,BR1,DA13,0.02084973475324761,0.29779728021962504
2023Q3,BR1,DA13,0.026627851937692584,0.3803262717239399
2019Q1,BR2,DA13,0.01690477142753356,0.2280345747083116
2019Q2,BR2,DA13,0.014219173231053041,0.19180756949874184
2019Q3,BR2,DA13,0.014864266423509222,0.20050946484347149
2020Q1,BR2,DA13,0.028976991901700576,0.3908811221113663
2020Q2,BR2,DA13,0.007839304823151205,0.1057472175248997
2020Q4,BR2,DA13,0.016284419803451883,0.21966642732616654
2021Q1,BR2,DA13,0.010042463510918658,0.13546642174683304
2021Q2,BR2,DA13,0.02773864900758998,0.3741766670164198
2021Q3,BR2,DA13,0.016564290355422416,0.22344170240548733
2021Q4,BR2,DA13,0.014619506138073543,0.1972078048456378
2022Q1,BR2,DA13,0.016669937273873343,0.22486681189137853
2022Q2,BR2,DA13,0.022732633105935075,0.3066487082971651
2022Q3,BR2,DA13,0.02078017773791472,0.2803113318119486
2022Q4,BR2,DA13,0.01615407346580596,0.2179081384432148
2023Q1,BR2,DA13,0.00941342915585717,0.12698114986674516
2023Q2,BR2,DA13,0.017417832315163282,0.2349554385491297
2023Q3,BR2,DA13,0.018328570711504143,0.2472407181088321
2019Q1,BR3,DA13,0.004276829267349234,0.06991707105107782
2019Q3,BR3,DA13,0.006384916465115153,0.1043798174396939
2019Q4,BR3,DA13,0.004137973432641118,0.06764707319653142
2020Q1,BR3,DA13,0.004093264810094522,0.066916182215437
2020Q2,BR3,DA13,0.005312639886558872,0.08685037376943197
2020Q3,BR3,DA13,0.010336282263159802,0.16897625231723498
2020Q4,BR3,DA13,0.004067858626687063,0.06650084510015931
2021Q1,BR3,DA13,0.002534931946512999,0.04144075106459559
2021Q2,BR3,DA13,0.007354611882877045,0.12023227709693525
2021Q3,BR3,DA13,0.005033450102433786,0.08228621402556938
2021Q4,BR3,DA13,0.0047327667914835,0.07737068078787843
2022Q1,BR3,DA13,0.004626464259539766,0.07563286026379047
2022Q2,BR3,DA13,0.004109558851061523,0.06718255516342822
2022Q3,BR3,DA13,0.008325559350745259,0.1361052051130404
2022Q4,BR3,DA13,0.0025575731859356623,0.04181088722071575
2023Q1,BR3,DA13,0.0031935276920233933,0.05220739210970977
2023Q2,BR3,DA13,0.0047010481887899995,0.0768521490299958
2023Q3,BR3,DA13,0.009156051142102837,0.1496819812604954
2019Q2,BR4,DA13,0.01349408263462385,0.08937679467529973
2019Q3,BR4,DA13,0.01843552629971163,0.12210598478125778
2019Q4,BR4,DA13,0.010465538944917004,0.06931751870602608
2020Q1,BR4,DA13,0.008759131560219012,0.05801528893730945
2020Q2,BR4,DA13,0.0021880660528842445,0.014492450923847482
2020Q3,BR4,DA13,0.025270684284799925,0.1673780146292876
2020Q4,BR4,DA13,0.0165461040726374,0.10959157331538576
2021Q3,BR4,DA13,0.02786358054249015,0.18455182056429126
2021Q4,BR4,DA13,0.013292912239169476,0.08804436136981958
2022Q1,BR4,DA13,0.010403131913769008,0.06890417157008236
2022Q4,BR4,DA13,0.013671346072478885,0.09055088248234754
2023Q2,BR4,DA13,0.02123800545499173,0.14066794344309302
2023Q3,BR4,DA13,0.0251415352086484,0.1665226077984385
2019Q1,BR5,DA13,0.023094771558993345,0.22259425549197406
2019Q2,BR5,DA13,0.038841334078166034,0.3743642936393378
2019Q3,BR5,DA13,0.0332368768433419,0.32034687318399285
2019Q4,BR5,DA13,0.03967890714999429,0.3824370712317679
2020Q1,BR5,DA13,0.023594006049036838,0.22740602552153616
2020Q2,BR5,DA13,0.016514881036905345,0.1591753198146248
2020Q3,BR5,DA13,0.02741509952564879,0.2642348573382537
2020Q4,BR5,DA13,0.023802625069955983,0.2294167574971413
2021Q1,BR5,DA13,0.01830703434244312,0.17644862471632738
2021Q2,BR5,DA13,0.024536611261893382,0.23649113402943786
2021Q3,BR5,DA13,0.02693503686702018,0.2596078711039897
2021Q4,BR5,DA13,0.02294944907686855,0.22119359432361466
2022Q1,BR5,DA13,0.019570664498560517,0.1886278668058049
2022Q3,BR5,DA13,0.03531283224407042,0.34035554682163105
2022Q4,BR5,DA13,0.030792497833069893,0.29678722356624954
2023Q1,BR5,DA13,0.023547964158515868,0.2269622601300588
2023Q2,BR5,DA13,0.03049436110700588,0.2939136934079834
2023Q3,BR5,DA13,0.02980526649570456,0.28727199523944635
2019Q1,BR6,DA13,0.016552732907938992,0.1863175007990549
2019Q2,BR6,DA13,0.013170686258663198,0.1482491961400303
2019Q4,BR6,DA13,0.012192617865415086,0.13724006189893262
2020Q1,BR6,DA13,0.011216266888134048,0.12625025888565075
2020Q2,BR6,DA13,0.010828939075324746,0.12189049844766403
2020Q4,BR6,DA13,0.009611720508661712,0.10818949073321632
2021Q1,BR6,DA13,0.008102465459244767,0.09120132144179678
2021Q2,BR6,DA13,0.010615954239290524,0.11949314191574295
2021Q3,BR6,DA13,0.013632267055931246,0.15344474789828833
2021Q4,BR6,DA13,0.0101192169269318,0.11390186855278502
2022Q2,BR6,DA13,0.009820209755840949,0.11053624493350196
2022Q3,BR6,DA13,0.012378502887733579,0.13933238302723086
2022Q4,BR6,DA13,0.006850216658076874,0.07710601353645917
2023Q2,BR6,DA13,0.014405558851223056,0.1621489175051139
2023Q3,BR6,DA13,0.016599608261393218,0.1868451296053214
2019Q1,BR7,DA13,0.030524058677332582,0.14337772673044888
2019Q2,BR7,DA13,0.023083581448801162,0.10842828825329386
2019Q3,BR7,DA13,0.04661714173421342,0.21897021884203574
2019Q4,BR7,DA13,0.054761546850925547,0.2572261501239784
2020Q2,BR7,DA13,0.01230793491978186,0.05781287961076755
2020Q3,BR7,DA13,0.03308031370382117,0.15538497774891816
2021Q1,BR7,DA13,0.01035163150154152,0.048623723611974985
2021Q2,BR7,DA13,0.033617080657675075,0.15790628156506994
2021Q3,BR7,DA13,0.031169462081989025,0.14640931810438534
2021Q4,BR7,DA13,0.024744720538036488,0.11623099722182682
2022Q1,BR7,DA13,0.023931066808460227,0.11240909976953853
2022Q2,BR7,DA13,0.022080797407939137,0.10371800716976476
2022Q4,BR7,DA13,0.016197482988710585,0.0760828798760318
2023Q2,BR7,DA13,0.022559705616964496,0.10596753666544742
2023Q3,BR7,DA13,0.019242087609363932,0.09038400850105527
2019Q1,BR8,DA13,0.10424347583946393,0.7473247989999342
2019Q2,BR8,DA13,0.13042346624198445,0.9350099841669568
2019Q3,BR8,DA13,0.11691139093565935,0.8381414858647489
2019Q4,BR8,DA13,0.20373252304712056,1.4605649476847085
2020Q1,BR8,DA13,0.09583768154865913,0.6870633919600861
2020Q2,BR8,DA13,0.028285394489171382,0.20277889413249392
2020Q3,BR8,DA13,0.06469591030939102,0.4638070419154209
