time_period_value,cardholder_location,merchant_location,cardholder_index_spend,merchant_index_spend
2019Q1,BT8,AB11,0.003102095259093823,0.00135412908809532
2019Q1,BT8,B1,0.0018150282043118038,0.0014346503815016373
2019Q1,BT8,B26,0.014799680560762087,0.014362132369052847
2019Q1,BT8,B40,0.001603132032165965,0.002503981409013454
2019Q1,BT8,B5,0.007721863152681559,0.0019414014299819168
2019Q1,BT8,BA1,0.008678199642592694,0.0015388629757046696
2019Q1,BT8,BN1,0.006436737131537518,0.0007278526135427787
2019Q1,BT8,BS1,0.0117543605355791,0.0014543296545602641
2019Q1,BT8,BS48,0.0040375656373967,0.003401566731152909
2019Q1,BT8,BT1,8.730707082709623,2.0703451839460256
2019Q1,BT8,BT10,0.22862081889946426,1.0141396843729946
2019Q1,BT8,BT11,0.5067164511723165,0.5200643925582268
2019Q1,BT8,BT12,5.220453426926008,2.442842431443557
2019Q1,BT8,BT13,0.05914259402035019,N/A
2019Q1,BT8,BT14,0.03826834085433648,0.2627815066827873
2019Q1,BT8,BT15,0.3020855452880331,0.3720691610106339
2019Q1,BT8,BT16,1.0587314060745334,4.2492014096604125
2019Q1,BT8,BT17,0.3428866115343234,1.6463503163985151
2019Q1,BT8,BT18,0.16636345898377233,0.6382682042623246
2019Q1,BT8,BT19,0.6601500154369179,0.35392509749419704
2019Q1,BT8,BT2,0.5985715859537095,1.3853572906988938
2019Q1,BT8,BT20,0.17377119819270792,0.26835592888716103
2019Q1,BT8,BT23,2.823256718841427,2.194156517430029
2019Q1,BT8,BT24,2.200504221084208,6.147052755285183
2019Q1,BT8,BT25,0.062229161010340185,0.6836179589924706
2019Q1,BT8,BT26,0.18332976442532534,2.0839062360847413
2019Q1,BT8,BT27,3.3753991575979305,2.0001293608034625
2019Q1,BT8,BT28,1.2823683515204858,0.8179216099053958
2019Q1,BT8,BT29,0.12471189649844168,0.484187633061662
2019Q1,BT8,BT3,2.2155319730974314,2.0082062757065637
2019Q1,BT8,BT30,1.9787382703124616,2.163873146092536
2019Q1,BT8,BT32,0.4121917028367072,0.7755455886667
2019Q1,BT8,BT33,0.4656104582466681,1.5655381716589956
2019Q1,BT8,BT34,0.17249286578929682,0.14084638176483727
2019Q1,BT8,BT36,0.8766786800301939,0.5746826137008153
2019Q1,BT8,BT37,0.2680593873670967,0.311844149397349
2019Q1,BT8,BT38,0.10596976094854377,0.10646178933913017
2019Q1,BT8,BT39,0.06863538077968062,0.11899427278401455
2019Q1,BT8,BT4,0.8504265774997601,1.4116327809681957
2019Q1,BT8,BT40,0.05128987284990833,0.09257304927093643
2019Q1,BT8,BT41,0.41474502475226394,0.27929692901434555
2019Q1,BT8,BT42,0.22156834276387952,0.17035950190055993
2019Q1,BT8,BT43,0.08207698480507136,0.08774295219689793
2019Q1,BT8,BT44,0.0205339791857561,N/A
2019Q1,BT8,BT45,0.05470107771585002,0.06700845033444479
2019Q1,BT8,BT47,0.13365035640132647,0.1307565377436738
2019Q1,BT8,BT48,0.08689953679622665,0.052620478887204516
2019Q1,BT8,BT5,2.5056535262169843,3.122107589819016
2019Q1,BT8,BT51,0.056909488737458526,0.06892095699270251
2019Q1,BT8,BT52,0.17163174778284865,0.16290214412798912
2019Q1,BT8,BT53,0.04560372264265637,0.07519959588081218
2019Q1,BT8,BT54,0.020681659495045527,0.23014272948344786
2019Q1,BT8,BT55,0.05394062387057141,0.30809722291818203
2019Q1,BT8,BT56,0.10865987181797694,0.4952170083886697
2019Q1,BT8,BT57,0.0488462193348972,0.5687725724877365
2019Q1,BT8,BT6,1.5199261206300057,3.6020069726366613
2019Q1,BT8,BT60,0.03308173722085836,0.09772149460234933
2019Q1,BT8,BT61,0.04818039087946999,0.08166636387996
2019Q1,BT8,BT64,0.13886213955449725,0.1354717937848519
2019Q1,BT8,BT66,0.054168695323033735,0.15980635371935276
2019Q1,BT8,BT67,0.13206598769432762,0.3913449834875582
2019Q1,BT8,BT7,1.064235530460624,2.3078391362634787
2019Q1,BT8,BT70,0.04965439025710942,0.09830571265476026
2019Q1,BT8,BT71,0.2661056830928717,0.22888460469236824
2019Q1,BT8,BT74,0.14137243522441226,0.11625686900005908
2019Q1,BT8,BT78,0.059747225998580074,0.06619978578845892
2019Q1,BT8,BT79,0.03836345150259736,0.08792138036359576
2019Q1,BT8,BT8,42.01531720342448,22.610240767675453
2019Q1,BT8,BT80,0.17757546237033994,0.1488062620069356
2019Q1,BT8,BT81,0.002913437573002654,0.030726438280778364
2019Q1,BT8,BT9,1.18515524032407,1.7494124639491078
2019Q1,BT8,BT92,0.02829865291367526,0.14729432463224898
2019Q1,BT8,BT93,0.01678724508844964,0.3064259433376353
2019Q1,BT8,CA10,0.0010977084398771358,0.0021667061890023763
2019Q1,BT8,CB1,0.001573099928378374,0.0003243708781611708
2019Q1,BT8,CB2,0.004356110824429174,0.0011596359854450598
2019Q1,BT8,CF10,0.00942344872437381,0.0015022852660608805
2019Q1,BT8,CF62,0.0025347742607939442,0.0028738979494887266
2019Q1,BT8,CH65,0.0035623359016986283,0.0007693032486906125
2019Q1,BT8,CM24,0.016945601082747945,0.014552753609936037
2019Q1,BT8,CR0,0.007190505194285314,0.0006183667780822332
2019Q1,BT8,DE74,0.00201910632430468,0.002982316776741384
2019Q1,BT8,DG1,0.0014296791095722845,0.0006338507411243735
2019Q1,BT8,DG9,0.004297124968875091,0.0074323550774410985
2019Q1,BT8,E1,0.007282650374488174,0.0012320128962342973
2019Q1,BT8,E14,0.004462759839315808,0.0008374882442011044
2019Q1,BT8,E15,0.002537200552841416,0.0006529847397704576
2019Q1,BT8,E16,0.010985333791732759,0.007487495823102386
2019Q1,BT8,E2,0.005707285906865494,0.0031612253646744488
2019Q1,BT8,EC1V,0.0039860743283892525,0.002412361783449198
2019Q1,BT8,EC2A,0.006579780527136224,0.006345255800215634
2019Q1,BT8,EC2M,0.009018743210855574,0.0036281988114156586
2019Q1,BT8,EC2V,0.0015707814715330125,0.0021271895225535554
2019Q1,BT8,EC3N,0.003113957131325905,0.005266365896805678
2019Q1,BT8,EC4M,0.005355257889577914,0.0049529353981995075
2019Q1,BT8,EC4V,0.0009713255830044009,0.003047546791359641
2019Q1,BT8,EH1,0.02986113107464582,0.007013676989520096
2019Q1,BT8,EH12,0.018327077856977132,0.0059343300906302635
2019Q1,BT8,EH2,0.02987951697660555,0.007977427827514214
2019Q1,BT8,EH3,0.014570315085874455,0.012672666568162948
2019Q1,BT8,EH54,0.0023931866404237213,0.0005681849616261393
2019Q1,BT8,EH6,0.0016950615419646052,0.0009251377803175448
2019Q1,BT8,EH8,0.005526661943331508,0.005418196295174908
2019Q1,BT8,FK8,0.001780898362844039,0.0008430425177098415
2019Q1,BT8,G1,0.020738003388147918,0.004181147431321059
2019Q1,BT8,G12,0.006478631107557193,0.005717372776295272
2019Q1,BT8,G2,0.02912822912350628,0.004235202757697982
2019Q1,BT8,G3,0.005408582397021231,0.005495122068552421
2019Q1,BT8,G51,0.00494553803916157,0.0011907897286491619
2019Q1,BT8,G53,0.003871175920541215,0.0017875172303131012
2019Q1,BT8,HA9,0.0017242805683282878,0.0005959152886811662
2019Q1,BT8,KA8,0.0017799278460250507,0.0008913638964675054
2019Q1,BT8,L1,0.04069527991302058,0.006673750363944465
2019Q1,BT8,L2,0.008115569475584594,0.007203999663216677
2019Q1,BT8,L24,0.014129430862048369,0.007060441689720175
2019Q1,BT8,LL57,0.0032770039569159862,0.0013683091501906154
2019Q1,BT8,LS1,0.01324329508871074,0.0017935151485271273
