time_period_value,cardholder_location,merchant_location,cardholder_index_spend,merchant_index_spend
2019Q1,TD14,AB10,0.017513480206056233,0.0007622210792740172
2019Q1,TD14,AB11,0.07260246674371437,0.003434936933011702
2019Q1,TD14,CA10,0.019316813986682668,0.004132482013800396
2019Q1,TD14,DD1,0.05369009699527978,0.0021925433469772025
2019Q1,TD14,DD4,0.03091585686367193,0.0015301420998520983
2019Q1,TD14,DD8,0.0104369497151842,0.001081915771586524
2019Q1,TD14,DL10,0.010701107022084235,0.002273938825711436
2019Q1,TD14,EH1,0.5903846163221576,0.015029239087389347
2019Q1,TD14,EH10,0.036692992089717415,0.00509303152381643
2019Q1,TD14,EH11,0.28323334473504586,0.014443734731923619
2019Q1,TD14,EH12,0.35834008244473914,0.012575820157374658
2019Q1,TD14,EH14,0.041413498088162734,0.0031992329969552304
2019Q1,TD14,EH15,3.7965066225928235,0.13385104701834885
2019Q1,TD14,EH16,0.19497595088994296,0.02491458085023872
2019Q1,TD14,EH2,0.6083876083737687,0.017604841719935732
2019Q1,TD14,EH20,0.433990556381253,0.030851960835993068
2019Q1,TD14,EH21,0.1169037862378182,0.029985549232981405
2019Q1,TD14,EH22,0.13618229492764342,0.016550892954106288
2019Q1,TD14,EH28,0.026592333032658302,0.013062889616985473
2019Q1,TD14,EH3,0.1224073122005962,0.011539018784144078
2019Q1,TD14,EH39,0.11009340293939723,0.031200590770059218
2019Q1,TD14,EH4,0.05344633601527785,0.003896964196988567
2019Q1,TD14,EH41,0.14672470857703254,0.05600784246898808
2019Q1,TD14,EH45,0.024875061802114174,0.005710635212331531
2019Q1,TD14,EH54,0.15078954728641147,0.003880135179750875
2019Q1,TD14,EH6,0.7064302644160915,0.041788106871864836
2019Q1,TD14,EH7,0.11285884638394962,0.011961495535826532
2019Q1,TD14,EH8,0.110948556254955,0.011788972202799787
2019Q1,TD14,FK1,0.09548515563785367,0.003975051280819621
2019Q1,TD14,FK2,0.0274773346314816,0.0020124342803067266
2019Q1,TD14,FK8,0.0712339229559893,0.0036547667028733774
2019Q1,TD14,FK9,0.024218399570272275,0.00996268641085583
2019Q1,TD14,G1,0.1260274114893186,0.002753949742244769
2019Q1,TD14,G2,0.11827929462497187,0.001863937321602096
2019Q1,TD14,G31,0.014982843256526103,0.001189712077194783
2019Q1,TD14,G51,0.035984592833548566,0.0009390756511037146
2019Q1,TD14,G53,0.015864860027022847,0.0007939735367547162
2019Q1,TD14,KY1,0.019365068711295296,0.0009477329003668157
2019Q1,TD14,KY11,0.03792124894609443,0.0016204457365453005
2019Q1,TD14,ML3,0.0230806825064674,0.0008870678087228908
2019Q1,TD14,NE1,0.2087081510776429,0.003825579166430043
2019Q1,TD14,NE11,0.13441975380081322,0.0018923319843018656
2019Q1,TD14,NE3,0.017151818507155425,0.0008034549856154756
2019Q1,TD14,NE63,0.026612231888168674,0.0044705885798000345
2019Q1,TD14,NE65,0.016373275785312558,0.006163487162721972
2019Q1,TD14,NE66,0.11377270132326295,0.01153833898227795
2019Q1,TD14,NE68,0.022946365231772462,0.046958108960730285
2019Q1,TD14,NE71,0.03578460933566945,0.07532247523058838
2019Q1,TD14,NE8,0.01509626673293516,0.0008294410737225506
2019Q1,TD14,PA3,0.02500689171987032,0.0025532117405689322
2019Q1,TD14,PH1,0.0573957613626967,0.0015982278348418962
2019Q1,TD14,PH2,0.051709165929223366,0.004181430199934057
2019Q1,TD14,PH22,0.045991229798321216,0.016157356722572624
2019Q1,TD14,TD1,0.7997653487160507,0.060812673254268174
2019Q1,TD14,TD15,21.076335959660558,2.329378158751436
2019Q1,TD14,TD5,0.7230065085276097,0.14266292055750449
2019Q1,TD14,TD6,0.2215603243803971,0.15776346731592264
2019Q1,TD14,TD7,0.03548811638856507,0.030989767750985192
2019Q1,TD14,TD8,0.031725740282943615,0.05318874330897636
2019Q1,TD14,TD9,0.11865836782244425,0.020379916145321284
2019Q1,TD14,UNKNOWN,67.18739218862268,0.0090468810112532
2019Q1,TD14,YO1,0.04782391439082544,0.0013673060751480705
2019Q2,TD14,AB11,0.07469682128617984,0.003534024141634105
2019Q2,TD14,CA11,0.02393135857953532,0.0013361223733845296
2019Q2,TD14,CA3,0.016973723750337694,0.0005164575725544274
2019Q2,TD14,DD1,0.05140869321101693,0.0020993776242668512
2019Q2,TD14,DD2,0.02077540009559211,0.0019664608865472247
2019Q2,TD14,DD4,0.04207612997665775,0.002082506014956561
2019Q2,TD14,DG1,0.032211769828784174,0.0015478378842413753
2019Q2,TD14,DH1,0.026756001119231026,0.000548989734293422
2019Q2,TD14,DL10,0.014804748499708378,0.0031459448399968545
2019Q2,TD14,DL8,0.02599586483873524,0.004399591633770697
2019Q2,TD14,EH1,0.6211721255677877,0.01581298721456835
2019Q2,TD14,EH10,0.059005578773484876,0.008190045446269478
2019Q2,TD14,EH11,0.20807536747241345,0.010610987257981552
2019Q2,TD14,EH12,0.37652514902427,0.013214018723646777
2019Q2,TD14,EH15,4.316882587987044,0.15219761525471107
2019Q2,TD14,EH16,0.07869599377237459,0.010055997626796766
2019Q2,TD14,EH2,1.0983138475946457,0.031781780528702536
2019Q2,TD14,EH20,0.2232950071095129,0.0158738219367233
2019Q2,TD14,EH21,0.2581005927540725,0.06620220165790729
2019Q2,TD14,EH22,0.11114008273924222,0.013507391789109315
2019Q2,TD14,EH30,0.0656816447972109,N/A
2019Q2,TD14,EH33,0.05686943663444766,0.01699408759404193
2019Q2,TD14,EH39,0.17115901072959222,0.04850665078743927
2019Q2,TD14,EH4,0.10116926371438822,0.007376614150275271
2019Q2,TD14,EH40,0.05280808022478304,N/A
2019Q2,TD14,EH41,0.1942446679499372,0.07414718944402766
2019Q2,TD14,EH45,0.06477425698593846,0.014870401357759569
2019Q2,TD14,EH48,0.07571017050304496,0.004814886659931334
2019Q2,TD14,EH54,0.5626351648415718,0.014477797272778519
2019Q2,TD14,EH6,0.5197551211022955,0.030745543674823107
2019Q2,TD14,EH7,0.08701023307599105,0.009221895738407156
2019Q2,TD14,EH8,0.1552647998906916,0.016497847937547074
2019Q2,TD14,EH9,0.017650284837689958,0.005687078735112582
2019Q2,TD14,FK1,0.052667793293435,0.0021925625799159845
2019Q2,TD14,FK2,0.03765908152474543,0.00275814330762754
2019Q2,TD14,FK7,0.10223832972668236,0.004851529131960568
2019Q2,TD14,FK8,0.14179974183821825,0.007275255291871963
2019Q2,TD14,FK9,0.03532544324476787,0.014531774172398424
2019Q2,TD14,FY1,0.027724577911197833,0.0013486156621391233
2019Q2,TD14,G1,0.11269070105488707,0.0024625160784944927
2019Q2,TD14,G12,0.04415506290610268,0.004223341685540638
2019Q2,TD14,G2,0.1370906776816914,0.0021603817589953677
2019Q2,TD14,G3,0.02968212782202957,0.003268521745576289
2019Q2,TD14,G31,0.02129774505273908,0.0016911466049825035
2019Q2,TD14,G34,0.06838838661800772,0.00827023133947207
2019Q2,TD14,G42,0.009102233981826751,0.002047464077932626
2019Q2,TD14,G53,0.055595909881784575,0.002782355540657139
2019Q2,TD14,G71,0.05468205494247126,0.007080812685820644
2019Q2,TD14,G74,0.040000679346927116,0.0014477933567782874
2019Q2,TD14,IV1,0.02082116746326594,0.0011015549188032037
2019Q2,TD14,KY11,0.03770285900686822,0.0016111135268803034
2019Q2,TD14,KY12,0.050202325095701314,0.0034368233070853336
2019Q2,TD14,KY13,0.021872324505600747,N/A
2019Q2,TD14,M1,0.023068245721773423,0.0003190596711917333
2019Q2,TD14,ML12,0.005324933734572529,0.003378435073334813
2019Q2,TD14,ML3,0.04470029154708657,0.0017179816784376961
2019Q2,TD14,N1,0.018903415263454928,0.00041852231329407645
2019Q2,TD14,N1C,0.011811463159562365,0.0009163032025842047
2019Q2,TD14,NE1,0.32302956334160404,0.005921068062171206
2019Q2,TD14,NE11,0.28601172243568,0.004026410664702693
2019Q2,TD14,NE13,0.07258406030236729,0.017286441606065326
2019Q2,TD14,NE28,0.026052079105552017,0.0015912484310407152
2019Q2,TD14,NE65,0.033834024024266336,0.012736337888100349
2019Q2,TD14,NE66,0.2400772043755633,0.024347599501326738
2019Q2,TD14,NE68,0.04203583479424927,0.08602335448711679
2019Q2,TD14,NE71,0.017223951858380486,0.0362544320396572
2019Q2,TD14,NE8,0.015009209240077332,0.0008246578341555089
2019Q2,TD14,PA3,0.009601695255136806,0.0009803361940940749
2019Q2,TD14,PA34,0.05748829104081987,0.008957145205398177
2019Q2,TD14,PH1,0.06931716569895381,0.0019301882407717003
2019Q2,TD14,PH16,0.023234401165284937,0.020340529601193175
2019Q2,TD14,PH2,0.0362537248543262,0.002931635373377918
2019Q2,TD14,PH33,0.032541095887480644,0.004848899989398443
2019Q2,TD14,SE1,0.031125789789306236,0.0003699743635781688
2019Q2,TD14,TD1,0.8812471822598757,0.06700840069784185
2019Q2,TD14,TD12,0.04725331470906585,0.3169936241521596
2019Q2,TD14,TD15,25.469913214027024,2.8149608005681386
2019Q2,TD14,TD5,1.1059833639797263,0.2182315303283829
2019Q2,TD14,TD7,0.05185890481693883,0.04528545269918067
2019Q2,TD14,TD8,0.05621028704566697,0.094237502492675
2019Q2,TD14,TD9,0.08597201028973797,0.01476594017517025
2019Q2,TD14,TW6,0.019968998976034744,0.0005380400746933212
2019Q2,TD14,UNKNOWN,81.81659795973252,0.011016725048789472
2019Q2,TD14,YO1,0.08302001507477598,0.0023735775796805557
2019Q3,TD14,AB10,0.018351222023042416,0.0007986812496332687
2019Q3,TD14,AB11,0.03691685421420897,0.0017465944571638614
2019Q3,TD14,B2,0.005137387021387379,0.00021695547532775663
2019Q3,TD14,CA11,0.024634285650438813,0.001375367808747942
2019Q3,TD14,DD1,0.05013864875806815,0.002047512798693469
2019Q3,TD14,DD2,0.049445173643532084,0.004680150541080128
2019Q3,TD14,DD3,0.028135489277486787,0.003398615874640361
2019Q3,TD14,DD5,0.031758573394535715,0.0046990773089357635
2019Q3,TD14,DG1,0.0477527759823759,0.002294613308616297
2019Q3,TD14,DG16,0.04888850316062974,0.015206738577288896
2019Q3,TD14,DH1,0.022022560864703968,0.00045186721975746505
2019Q3,TD14,DL1,0.010858307980616086,0.0003093878166914269
2019Q3,TD14,DL10,0.0289170168276562,0.006144740647155146
2019Q3,TD14,EH1,0.5844428180667639,0.014877980561810462
2019Q3,TD14,EH10,0.07446947686197396,0.010336453137776059
2019Q3,TD14,EH11,0.29436774933586823,0.015011543534953613
2019Q3,TD14,EH12,0.4872448684408559,0.017099688643010855
2019Q3,TD14,EH14,0.1162809520603439,0.00898281661589832
2019Q3,TD14,EH15,6.859194196045097,0.24183029719458105
2019Q3,TD14,EH16,0.13875670935929635,0.01773072647198759
2019Q3,TD14,EH20,0.3852189589967466,0.027384836055762224
